Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
M,0.025047,0.952270,29
Q,0.025047,0.952270,53
R,0.025047,0.952270,27
H,0.025048,0.952412,73
M,0.025048,0.952412,45
Q,0.025048,0.952412,64
R,0.025048,0.952412,28
H,0.025049,0.952315,64
M,0.025049,0.952315,30
Q,0.025049,0.952315,52
R,0.025049,0.952315,31
H,0.025050,0.952303,70
M,0.025050,0.952303,30
Q,0.025050,0.952303,54
R,0.025050,0.952303,28
H,0.025051,0.952335,63
M,0.025051,0.952335,30
Q,0.025051,0.952335,51
R,0.025051,0.952335,27
H,0.025052,0.952347,66
M,0.025052,0.952347,29
Q,0.025052,0.952347,50
R,0.025052,0.952347,28
H,0.025053,0.952243,77
M,0.025053,0.952243,28
Q,0.025053,0.952243,57
R,0.025053,0.952243,28
H,0.025054,0.952385,67
M,0.025054,0.952385,29
Q,0.025054,0.952385,60
R,0.025054,0.952385,27
H,0.025055,0.952222,74
M,0.025055,0.952222,32
Q,0.025055,0.952222,56
R,0.025055,0.952222,30
H,0.025056,0.952403,68
M,0.025056,0.952403,29
Q,0.025056,0.952403,51
R,0.025056,0.952403,30
H,0.025057,0.952336,71
M,0.025057,0.952336,29
Q,0.025057,0.952336,53
R,0.025057,0.952336,33
H,0.025058,0.952394,70
M,0.025058,0.952394,37
Q,0.025058,0.952394,59
R,0.025058,0.952394,30
H,0.025059,0.952304,73
M,0.025059,0.952304,32
Q,0.025059,0.952304,70
R,0.025059,0.952304,33
H,0.025060,0.952287,84
M,0.025060,0.952287,29
Q,0.025060,0.952287,58
R,0.025060,0.952287,32
H,0.025061,0.952362,75
M,0.025061,0.952362,33
Q,0.025061,0.952362,50
R,0.025061,0.952362,30
H,0.025062,0.952378,65
M,0.025062,0.952378,28
Q,0.025062,0.952378,53
R,0.025062,0.952378,26
H,0.025063,0.952328,64
M,0.025063,0.952328,32
Q,0.025063,0.952328,50
R,0.025063,0.952328,27
H,0.025064,0.952291,67
M,0.025064,0.952291,28
Q,0.025064,0.952291,52
R,0.025064,0.952291,31
H,0.025065,0.952338,64
M,0.025065,0.952338,30
Q,0.025065,0.952338,55
R,0.025065,0.952338,28
H,0.025066,0.952249,64
M,0.025066,0.952249,28
Q,0.025066,0.952249,49
R,0.025066,0.952249,26
H,0.025067,0.952364,63
M,0.025067,0.952364,28
Q,0.025067,0.952364,52
R,0.025067,0.952364,26
H,0.025068,0.952269,65
M,0.025068,0.952269,27
Q,0.025068,0.952269,53
R,0.025068,0.952269,27
H,0.025069,0.952240,64
M,0.025069,0.952240,28
Q,0.025069,0.952240,50
R,0.025069,0.952240,28
H,0.025070,0.952332,63
M,0.025070,0.952332,30
Q,0.025070,0.952332,50
R,0.025070,0.952332,27
H,0.025071,0.952294,65
M,0.025071,0.952294,28
Q,0.025071,0.952294,49
R,0.025071,0.952294,27
H,0.025072,0.952359,64
M,0.025072,0.952359,28
Q,0.025072,0.952359,54
R,0.025072,0.952359,27
H,0.025073,0.952337,66
M,0.025073,0.952337,27
Q,0.025073,0.952337,53
R,0.025073,0.952337,27
H,0.025074,0.952232,64
M,0.025074,0.952232,28
Q,0.025074,0.952232,50
R,0.025074,0.952232,29
H,0.025075,0.952267,64
M,0.025075,0.952267,31
Q,0.025075,0.952267,49
R,0.025075,0.952267,26
H,0.025076,0.952289,71
M,0.025076,0.952289,32
Q,0.025076,0.952289,54
R,0.025076,0.952289,27
H,0.025077,0.952266,63
M,0.025077,0.952266,29
Q,0.025077,0.952266,55
R,0.025077,0.952266,27
H,0.025078,0.952289,66
M,0.025078,0.952289,28
Q,0.025078,0.952289,51
R,0.025078,0.952289,27
H,0.025079,0.952298,64
M,0.025079,0.952298,29
Q,0.025079,0.952298,51
R,0.025079,0.952298,27
H,0.025080,0.952277,66
M,0.025080,0.952277,28
Q,0.025080,0.952277,54
R,0.025080,0.952277,26
H,0.025081,0.952172,63
M,0.025081,0.952172,28
Q,0.025081,0.952172,55
R,0.025081,0.952172,27
H,0.025082,0.952175,68
M,0.025082,0.952175,28
Q,0.025082,0.952175,50
R,0.025082,0.952175,30
H,0.025083,0.952208,63
M,0.025083,0.952208,29
Q,0.025083,0.952208,53
R,0.025083,0.952208,26
H,0.025084,0.952293,68
M,0.025084,0.952293,38
Q,0.025084,0.952293,57
R,0.025084,0.952293,27
H,0.025085,0.952272,76
M,0.025085,0.952272,30
Q,0.025085,0.952272,57
R,0.025085,0.952272,26
H,0.025086,0.952339,73
M,0.025086,0.952339,32
Q,0.025086,0.952339,56
R,0.025086,0.952339,27
H,0.025087,0.952261,65
M,0.025087,0.952261,28
Q,0.025087,0.952261,52
R,0.025087,0.952261,27
H,0.025088,0.952327,65
M,0.025088,0.952327,28
Q,0.025088,0.952327,57
R,0.025088,0.952327,27
H,0.025089,0.952310,66
M,0.025089,0.952310,28
Q,0.025089,0.952310,77
R,0.025089,0.952310,49
H,0.025090,0.952229,74
M,0.025090,0.952229,34
Q,0.025090,0.952229,53
R,0.025090,0.952229,33
H,0.025091,0.952284,74
M,0.025091,0.952284,31
Q,0.025091,0.952284,57
R,0.025091,0.952284,33
H,0.025092,0.952238,65
M,0.025092,0.952238,35
Q,0.025092,0.952238,50
R,0.025092,0.952238,26
H,0.025093,0.952233,77
M,0.025093,0.952233,33
Q,0.025093,0.952233,62
R,0.025093,0.952233,29
H,0.025094,0.952233,76
M,0.025094,0.952233,33
Q,0.025094,0.952233,59
R,0.025094,0.952233,34
H,0.025095,0.952354,69
M,0.025095,0.952354,28
Q,0.025095,0.952354,50
R,0.025095,0.952354,28
H,0.025096,0.952263,62
M,0.025096,0.952263,28
Q,0.025096,0.952263,54
R,0.025096,0.952263,27
H,0.025097,0.952131,62
M,0.025097,0.952131,28
Q,0.025097,0.952131,56
R,0.025097,0.952131,27
H,0.025098,0.952196,65
M,0.025098,0.952196,28
Q,0.025098,0.952196,51
R,0.025098,0.952196,27
H,0.025099,0.952203,64
M,0.025099,0.952203,28
Q,0.025099,0.952203,49
R,0.025099,0.952203,26
H,0.025100,0.952192,61
M,0.025100,0.952192,29
Q,0.025100,0.952192,54
R,0.025100,0.952192,26
H,0.025101,0.952260,63
M,0.025101,0.952260,28
Q,0.025101,0.952260,49
R,0.025101,0.952260,27
H,0.025102,0.952209,63
M,0.025102,0.952209,28
Q,0.025102,0.952209,50
R,0.025102,0.952209,27
H,0.025103,0.952332,64
M,0.025103,0.952332,27
Q,0.025103,0.952332,50
R,0.025103,0.952332,27
H,0.025104,0.952170,61
M,0.025104,0.952170,28
Q,0.025104,0.952170,51
R,0.025104,0.952170,26
H,0.025105,0.952287,64
M,0.025105,0.952287,28
Q,0.025105,0.952287,53
R,0.025105,0.952287,26
H,0.025106,0.952127,65
M,0.025106,0.952127,28
Q,0.025106,0.952127,51
R,0.025106,0.952127,27
H,0.025107,0.952195,67
M,0.025107,0.952195,28
Q,0.025107,0.952195,51
R,0.025107,0.952195,27
H,0.025108,0.952292,64
M,0.025108,0.952292,28
Q,0.025108,0.952292,54
R,0.025108,0.952292,27
H,0.025109,0.952216,62
M,0.025109,0.952216,28
Q,0.025109,0.952216,50
R,0.025109,0.952216,26
H,0.025110,0.952294,64
M,0.025110,0.952294,30
Q,0.025110,0.952294,50
R,0.025110,0.952294,27
H,0.025111,0.952218,64
M,0.025111,0.952218,29
Q,0.025111,0.952218,53
R,0.025111,0.952218,29
H,0.025112,0.952167,65
M,0.025112,0.952167,30
Q,0.025112,0.952167,55
R,0.025112,0.952167,27
H,0.025113,0.952286,63
M,0.025113,0.952286,28
Q,0.025113,0.952286,49
R,0.025113,0.952286,27
H,0.025114,0.952129,63
M,0.025114,0.952129,27
Q,0.025114,0.952129,50
R,0.025114,0.952129,26
H,0.025115,0.952212,63
M,0.025115,0.952212,28
Q,0.025115,0.952212,52
R,0.025115,0.952212,26
H,0.025116,0.952192,62
M,0.025116,0.952192,28
Q,0.025116,0.952192,50
R,0.025116,0.952192,29
H,0.025117,0.952191,65
M,0.025117,0.952191,28
Q,0.025117,0.952191,51
R,0.025117,0.952191,29
H,0.025118,0.952266,63
M,0.025118,0.952266,28
Q,0.025118,0.952266,53
R,0.025118,0.952266,27
H,0.025119,0.952192,63
M,0.025119,0.952192,28
Q,0.025119,0.952192,49
R,0.025119,0.952192,27
H,0.025120,0.952337,63
M,0.025120,0.952337,28
Q,0.025120,0.952337,58
R,0.025120,0.952337,43
H,0.025121,0.952185,84
M,0.025121,0.952185,31
Q,0.025121,0.952185,58
R,0.025121,0.952185,26
H,0.025122,0.952229,66
M,0.025122,0.952229,30
Q,0.025122,0.952229,58
R,0.025122,0.952229,30
H,0.025123,0.952147,79
M,0.025123,0.952147,35
Q,0.025123,0.952147,66
R,0.025123,0.952147,36
H,0.025124,0.952171,73
M,0.025124,0.952171,35
Q,0.025124,0.952171,56
R,0.025124,0.952171,33
H,0.025125,0.952195,70
M,0.025125,0.952195,32
Q,0.025125,0.952195,60
R,0.025125,0.952195,27
H,0.025126,0.952285,65
M,0.025126,0.952285,32
Q,0.025126,0.952285,62
R,0.025126,0.952285,97
H,0.025127,0.952145,65
M,0.025127,0.952145,29
Q,0.025127,0.952145,54
R,0.025127,0.952145,29
H,0.025128,0.952135,81
M,0.025128,0.952135,37
Q,0.025128,0.952135,55
R,0.025128,0.952135,30
H,0.025129,0.952187,83
M,0.025129,0.952187,29
Q,0.025129,0.952187,58
R,0.025129,0.952187,30
H,0.025130,0.952162,74
M,0.025130,0.952162,31
Q,0.025130,0.952162,56
R,0.025130,0.952162,28
H,0.025131,0.952187,66
M,0.025131,0.952187,33
Q,0.025131,0.952187,54
R,0.025131,0.952187,29
H,0.025132,0.952160,65
M,0.025132,0.952160,28
Q,0.025132,0.952160,54
R,0.025132,0.952160,27
H,0.025133,0.952155,62
M,0.025133,0.952155,27
Q,0.025133,0.952155,49
R,0.025133,0.952155,26
H,0.025134,0.952170,66
M,0.025134,0.952170,30
Q,0.025134,0.952170,50
R,0.025134,0.952170,27
H,0.025135,0.952180,61
M,0.025135,0.952180,29
Q,0.025135,0.952180,60
R,0.025135,0.952180,26
H,0.025136,0.952207,75
M,0.025136,0.952207,30
Q,0.025136,0.952207,55
R,0.025136,0.952207,28
H,0.025137,0.952134,68
M,0.025137,0.952134,29
Q,0.025137,0.952134,52
R,0.025137,0.952134,26
H,0.025138,0.952227,67
M,0.025138,0.952227,27
Q,0.025138,0.952227,59
R,0.025138,0.952227,32
H,0.025139,0.952166,73
M,0.025139,0.952166,33
Q,0.025139,0.952166,61
R,0.025139,0.952166,27
H,0.025140,0.952192,72
M,0.025140,0.952192,32
Q,0.025140,0.952192,69
R,0.025140,0.952192,45
H,0.025141,0.952046,64
M,0.025141,0.952046,38
Q,0.025141,0.952046,55
R,0.025141,0.952046,28
H,0.025142,0.952151,65
M,0.025142,0.952151,30
Q,0.025142,0.952151,58
R,0.025142,0.952151,28
H,0.025143,0.952104,71
M,0.025143,0.952104,28
Q,0.025143,0.952104,53
R,0.025143,0.952104,29
H,0.025144,0.952056,71
M,0.025144,0.952056,33
Q,0.025144,0.952056,58
R,0.025144,0.952056,29
H,0.025145,0.952074,69
M,0.025145,0.952074,28
Q,0.025145,0.952074,55
R,0.025145,0.952074,27
H,0.025146,0.952114,69
M,0.025146,0.952114,29
Q,0.025146,0.952114,53
R,0.025146,0.952114,28
H,0.025147,0.952297,68
M,0.025147,0.952297,31
Q,0.025147,0.952297,50
R,0.025147,0.952297,29
H,0.025148,0.952203,75
M,0.025148,0.952203,29
Q,0.025148,0.952203,76
R,0.025148,0.952203,40
H,0.025149,0.952126,74
M,0.025149,0.952126,30
Q,0.025149,0.952126,57
R,0.025149,0.952126,28
H,0.025150,0.952145,67
M,0.025150,0.952145,31
Q,0.025150,0.952145,51
R,0.025150,0.952145,27
H,0.025151,0.952111,65
M,0.025151,0.952111,28
Q,0.025151,0.952111,51
R,0.025151,0.952111,26
H,0.025152,0.952254,66
M,0.025152,0.952254,29
Q,0.025152,0.952254,54
R,0.025152,0.952254,30
H,0.025153,0.952218,63
M,0.025153,0.952218,28
Q,0.025153,0.952218,54
R,0.025153,0.952218,26
H,0.025154,0.952149,63
M,0.025154,0.952149,27
Q,0.025154,0.952149,55
R,0.025154,0.952149,27
H,0.025155,0.952158,70
M,0.025155,0.952158,29
Q,0.025155,0.952158,60
R,0.025155,0.952158,32
H,0.025156,0.952149,70
M,0.025156,0.952149,32
Q,0.025156,0.952149,70
R,0.025156,0.952149,31
H,0.025157,0.952123,79
M,0.025157,0.952123,29
Q,0.025157,0.952123,51
R,0.025157,0.952123,27
H,0.025158,0.952116,73
M,0.025158,0.952116,30
Q,0.025158,0.952116,50
R,0.025158,0.952116,26
H,0.025159,0.952093,62
M,0.025159,0.952093,27
Q,0.025159,0.952093,51
R,0.025159,0.952093,27
H,0.025160,0.952152,62
M,0.025160,0.952152,27
Q,0.025160,0.952152,50
R,0.025160,0.952152,29
H,0.025161,0.952084,64
M,0.025161,0.952084,28
Q,0.025161,0.952084,52
R,0.025161,0.952084,26
H,0.025162,0.952134,63
M,0.025162,0.952134,28
Q,0.025162,0.952134,50
R,0.025162,0.952134,27
H,0.025163,0.952062,64
M,0.025163,0.952062,28
Q,0.025163,0.952062,50
R,0.025163,0.952062,26
H,0.025164,0.952144,64
M,0.025164,0.952144,29
Q,0.025164,0.952144,53
R,0.025164,0.952144,26
H,0.025165,0.952130,60
M,0.025165,0.952130,28
Q,0.025165,0.952130,51
R,0.025165,0.952130,27
H,0.025166,0.952104,62
M,0.025166,0.952104,28
Q,0.025166,0.952104,51
R,0.025166,0.952104,26
H,0.025167,0.952021,68
M,0.025167,0.952021,30
Q,0.025167,0.952021,54
R,0.025167,0.952021,27
H,0.025168,0.952054,62
M,0.025168,0.952054,28
Q,0.025168,0.952054,53
R,0.025168,0.952054,27
H,0.025169,0.951986,61
M,0.025169,0.951986,28
Q,0.025169,0.951986,50
R,0.025169,0.951986,27
H,0.025170,0.952158,62
M,0.025170,0.952158,27
Q,0.025170,0.952158,50
R,0.025170,0.952158,26
H,0.025171,0.952112,62
M,0.025171,0.952112,28
Q,0.025171,0.952112,53
R,0.025171,0.952112,27
H,0.025172,0.952113,62
M,0.025172,0.952113,28
Q,0.025172,0.952113,54
R,0.025172,0.952113,26
H,0.025173,0.952088,63
M,0.025173,0.952088,28
Q,0.025173,0.952088,52
R,0.025173,0.952088,26
H,0.025174,0.952083,66
M,0.025174,0.952083,29
Q,0.025174,0.952083,51
R,0.025174,0.952083,26
H,0.025175,0.952128,63
M,0.025175,0.952128,30
Q,0.025175,0.952128,53
R,0.025175,0.952128,27
H,0.025176,0.952041,63
M,0.025176,0.952041,29
Q,0.025176,0.952041,51
R,0.025176,0.952041,28
H,0.025177,0.952085,66
M,0.025177,0.952085,29
Q,0.025177,0.952085,50
R,0.025177,0.952085,26
H,0.025178,0.952119,62
M,0.025178,0.952119,28
Q,0.025178,0.952119,57
R,0.025178,0.952119,26
H,0.025179,0.952033,63
M,0.025179,0.952033,28
Q,0.025179,0.952033,49
R,0.025179,0.952033,27
H,0.025180,0.952090,65
M,0.025180,0.952090,29
Q,0.025180,0.952090,50
R,0.025180,0.952090,27
H,0.025181,0.952049,62
M,0.025181,0.952049,28
Q,0.025181,0.952049,54
R,0.025181,0.952049,28
H,0.025182,0.952059,65
M,0.025182,0.952059,28
Q,0.025182,0.952059,54
R,0.025182,0.952059,26
H,0.025183,0.952144,63
M,0.025183,0.952144,29
Q,0.025183,0.952144,51
R,0.025183,0.952144,27
H,0.025184,0.952129,63
M,0.025184,0.952129,30
Q,0.025184,0.952129,50
R,0.025184,0.952129,26
H,0.025185,0.951967,65
M,0.025185,0.951967,28
Q,0.025185,0.951967,49
R,0.025185,0.951967,27
H,0.025186,0.952091,63
M,0.025186,0.952091,28
Q,0.025186,0.952091,53
R,0.025186,0.952091,27
H,0.025187,0.952155,67
M,0.025187,0.952155,28
Q,0.025187,0.952155,51
R,0.025187,0.952155,29
H,0.025188,0.952050,72
M,0.025188,0.952050,28
Q,0.025188,0.952050,58
R,0.025188,0.952050,27
H,0.025189,0.952044,72
M,0.025189,0.952044,30
Q,0.025189,0.952044,60
R,0.025189,0.952044,30
H,0.025190,0.952078,66
M,0.025190,0.952078,30
Q,0.025190,0.952078,57
R,0.025190,0.952078,29
H,0.025191,0.952112,65
M,0.025191,0.952112,27
Q,0.025191,0.952112,49
R,0.025191,0.952112,27
H,0.025192,0.952130,65
M,0.025192,0.952130,29
Q,0.025192,0.952130,55
R,0.025192,0.952130,28
H,0.025193,0.952103,67
M,0.025193,0.952103,30
Q,0.025193,0.952103,55
R,0.025193,0.952103,26
H,0.025194,0.952038,64
M,0.025194,0.952038,28
Q,0.025194,0.952038,55
R,0.025194,0.952038,26
H,0.025195,0.952060,63
M,0.025195,0.952060,28
Q,0.025195,0.952060,55
R,0.025195,0.952060,27
H,0.025196,0.952072,62
M,0.025196,0.952072,27
Q,0.025196,0.952072,54
R,0.025196,0.952072,28
H,0.025197,0.952050,66
M,0.025197,0.952050,28
Q,0.025197,0.952050,55
R,0.025197,0.952050,27
H,0.025198,0.952137,66
M,0.025198,0.952137,28
Q,0.025198,0.952137,54
R,0.025198,0.952137,26
H,0.025199,0.951984,64
M,0.025199,0.951984,28
Q,0.025199,0.951984,51
R,0.025199,0.951984,27
H,0.025200,0.951979,65
M,0.025200,0.951979,28
Q,0.025200,0.951979,50
R,0.025200,0.951979,26
H,0.025201,0.952042,63
M,0.025201,0.952042,28
Q,0.025201,0.952042,50
R,0.025201,0.952042,26
H,0.025202,0.951993,61
M,0.025202,0.951993,28
Q,0.025202,0.951993,51
R,0.025202,0.951993,30
H,0.025203,0.952062,64
M,0.025203,0.952062,28
Q,0.025203,0.952062,51
R,0.025203,0.952062,26
H,0.025204,0.952000,65
M,0.025204,0.952000,28
Q,0.025204,0.952000,54
R,0.025204,0.952000,26
H,0.025205,0.952054,62
M,0.025205,0.952054,28
Q,0.025205,0.952054,50
R,0.025205,0.952054,26
H,0.025206,0.952036,63
M,0.025206,0.952036,28
Q,0.025206,0.952036,50
R,0.025206,0.952036,27
H,0.025207,0.952064,63
M,0.025207,0.952064,28
Q,0.025207,0.952064,51
R,0.025207,0.952064,27
H,0.025208,0.952025,62
M,0.025208,0.952025,28
Q,0.025208,0.952025,50
R,0.025208,0.952025,26
H,0.025209,0.952101,67
M,0.025209,0.952101,28
Q,0.025209,0.952101,52
R,0.025209,0.952101,27
H,0.025210,0.951980,65
M,0.025210,0.951980,28
Q,0.025210,0.951980,50
R,0.025210,0.951980,26
H,0.025211,0.952113,66
M,0.025211,0.952113,28
Q,0.025211,0.952113,49
R,0.025211,0.952113,29
H,0.025212,0.952041,63
M,0.025212,0.952041,31
Q,0.025212,0.952041,52
R,0.025212,0.952041,28
H,0.025213,0.952021,65
M,0.025213,0.952021,29
Q,0.025213,0.952021,56
R,0.025213,0.952021,30
H,0.025214,0.952044,65
M,0.025214,0.952044,29
Q,0.025214,0.952044,56
R,0.025214,0.952044,28
H,0.025215,0.951997,68
M,0.025215,0.951997,28
Q,0.025215,0.951997,53
R,0.025215,0.951997,29
H,0.025216,0.952073,64
M,0.025216,0.952073,30
Q,0.025216,0.952073,54
R,0.025216,0.952073,28
H,0.025217,0.952041,71
M,0.025217,0.952041,29
Q,0.025217,0.952041,52
R,0.025217,0.952041,27
H,0.025218,0.952032,64
M,0.025218,0.952032,28
Q,0.025218,0.952032,51
R,0.025218,0.952032,27
H,0.025219,0.952033,64
M,0.025219,0.952033,29
Q,0.025219,0.952033,55
R,0.025219,0.952033,30
H,0.025220,0.952009,74
M,0.025220,0.952009,127
Q,0.025220,0.952009,71
R,0.025220,0.952009,29
H,0.025221,0.952014,69
M,0.025221,0.952014,31
Q,0.025221,0.952014,62
R,0.025221,0.952014,27
H,0.025222,0.952052,69
M,0.025222,0.952052,28
Q,0.025222,0.952052,57
R,0.025222,0.952052,27
H,0.025223,0.952056,68
M,0.025223,0.952056,30
Q,0.025223,0.952056,51
R,0.025223,0.952056,28
H,0.025224,0.951985,71
M,0.025224,0.951985,30
Q,0.025224,0.951985,55
R,0.025224,0.951985,26
H,0.025225,0.952030,61
M,0.025225,0.952030,28
Q,0.025225,0.952030,51
R,0.025225,0.952030,26
H,0.025226,0.952005,62
M,0.025226,0.952005,28
Q,0.025226,0.952005,50
R,0.025226,0.952005,26
H,0.025227,0.952074,68
M,0.025227,0.952074,31
Q,0.025227,0.952074,54
R,0.025227,0.952074,27
H,0.025228,0.952068,70
M,0.025228,0.952068,28
Q,0.025228,0.952068,51
R,0.025228,0.952068,27
H,0.025229,0.952063,62
M,0.025229,0.952063,28
Q,0.025229,0.952063,51
R,0.025229,0.952063,27
H,0.025230,0.952029,64
M,0.025230,0.952029,28
Q,0.025230,0.952029,51
R,0.025230,0.952029,26
H,0.025231,0.951938,62
M,0.025231,0.951938,29
Q,0.025231,0.951938,56
R,0.025231,0.951938,26
H,0.025232,0.952042,63
M,0.025232,0.952042,28
Q,0.025232,0.952042,55
R,0.025232,0.952042,27
H,0.025233,0.952001,65
M,0.025233,0.952001,28
Q,0.025233,0.952001,49
R,0.025233,0.952001,27
H,0.025234,0.952045,63
M,0.025234,0.952045,28
Q,0.025234,0.952045,52
R,0.025234,0.952045,26
H,0.025235,0.952027,62
M,0.025235,0.952027,28
Q,0.025235,0.952027,49
R,0.025235,0.952027,26
H,0.025236,0.951996,64
M,0.025236,0.951996,27
Q,0.025236,0.951996,50
R,0.025236,0.951996,27
H,0.025237,0.951976,63
M,0.025237,0.951976,27
Q,0.025237,0.951976,51
R,0.025237,0.951976,26
H,0.025238,0.951963,61
M,0.025238,0.951963,27
Q,0.025238,0.951963,55
R,0.025238,0.951963,27
H,0.025239,0.951984,65
M,0.025239,0.951984,29
Q,0.025239,0.951984,50
R,0.025239,0.951984,26
H,0.025240,0.952040,63
M,0.025240,0.952040,28
Q,0.025240,0.952040,52
R,0.025240,0.952040,27
H,0.025241,0.952030,62
M,0.025241,0.952030,28
Q,0.025241,0.952030,53
R,0.025241,0.952030,28
H,0.025242,0.951938,65
M,0.025242,0.951938,28
Q,0.025242,0.951938,51
R,0.025242,0.951938,26
H,0.025243,0.951971,62
M,0.025243,0.951971,27
Q,0.025243,0.951971,50
R,0.025243,0.951971,26
H,0.025244,0.951999,62
M,0.025244,0.951999,28
Q,0.025244,0.951999,54
R,0.025244,0.951999,27
H,0.025245,0.951988,67
M,0.025245,0.951988,28
Q,0.025245,0.951988,52
R,0.025245,0.951988,27
H,0.025246,0.951992,62
M,0.025246,0.951992,28
Q,0.025246,0.951992,53
R,0.025246,0.951992,27
H,0.025247,0.951875,62
M,0.025247,0.951875,28
Q,0.025247,0.951875,51
R,0.025247,0.951875,26
H,0.025248,0.951998,65
M,0.025248,0.951998,29
Q,0.025248,0.951998,50
R,0.025248,0.951998,27
H,0.025249,0.951930,62
M,0.025249,0.951930,28
Q,0.025249,0.951930,52
R,0.025249,0.951930,27
H,0.025250,0.951955,64
M,0.025250,0.951955,30
Q,0.025250,0.951955,55
R,0.025250,0.951955,27
H,0.025251,0.951926,62
M,0.025251,0.951926,28
Q,0.025251,0.951926,55
R,0.025251,0.951926,26
H,0.025252,0.951957,61
M,0.025252,0.951957,27
Q,0.025252,0.951957,52
R,0.025252,0.951957,27
H,0.025253,0.951999,64
M,0.025253,0.951999,28
Q,0.025253,0.951999,51
R,0.025253,0.951999,26
H,0.025254,0.951953,65
M,0.025254,0.951953,27
Q,0.025254,0.951953,51
R,0.025254,0.951953,28
H,0.025255,0.952020,63
M,0.025255,0.952020,28
Q,0.025255,0.952020,51
R,0.025255,0.952020,27
H,0.025256,0.951971,63
M,0.025256,0.951971,28
Q,0.025256,0.951971,59
R,0.025256,0.951971,26
H,0.025257,0.952010,64
M,0.025257,0.952010,28
Q,0.025257,0.952010,50
R,0.025257,0.952010,27
H,0.025258,0.951938,63
M,0.025258,0.951938,28
Q,0.025258,0.951938,53
R,0.025258,0.951938,26
H,0.025259,0.951923,63
M,0.025259,0.951923,28
Q,0.025259,0.951923,51
R,0.025259,0.951923,26
H,0.025260,0.951978,63
M,0.025260,0.951978,31
Q,0.025260,0.951978,53
R,0.025260,0.951978,27
H,0.025261,0.951944,63
M,0.025261,0.951944,28
Q,0.025261,0.951944,55
R,0.025261,0.951944,27
H,0.025262,0.951969,62
M,0.025262,0.951969,28
Q,0.025262,0.951969,54
R,0.025262,0.951969,26
H,0.025263,0.951923,64
M,0.025263,0.951923,28
Q,0.025263,0.951923,54
R,0.025263,0.951923,26
H,0.025264,0.951929,68
M,0.025264,0.951929,28
Q,0.025264,0.951929,52
R,0.025264,0.951929,27
H,0.025265,0.951928,63
M,0.025265,0.951928,28
Q,0.025265,0.951928,53
R,0.025265,0.951928,27
H,0.025266,0.951914,69
M,0.025266,0.951914,27
Q,0.025266,0.951914,56
R,0.025266,0.951914,26
H,0.025267,0.951900,62
M,0.025267,0.951900,28
Q,0.025267,0.951900,49
R,0.025267,0.951900,27
H,0.025268,0.951908,64
M,0.025268,0.951908,28
Q,0.025268,0.951908,51
R,0.025268,0.951908,26
H,0.025269,0.951895,66
M,0.025269,0.951895,28
Q,0.025269,0.951895,56
R,0.025269,0.951895,26
H,0.025270,0.951858,63
M,0.025270,0.951858,28
Q,0.025270,0.951858,48
R,0.025270,0.951858,26
H,0.025271,0.951890,63
M,0.025271,0.951890,28
Q,0.025271,0.951890,50
R,0.025271,0.951890,28
H,0.025272,0.951936,62
M,0.025272,0.951936,28
Q,0.025272,0.951936,55
R,0.025272,0.951936,27
H,0.025273,0.951907,67
M,0.025273,0.951907,28
Q,0.025273,0.951907,58
R,0.025273,0.951907,26
H,0.025274,0.951939,67
M,0.025274,0.951939,29
Q,0.025274,0.951939,65
R,0.025274,0.951939,30
H,0.025275,0.951919,70
M,0.025275,0.951919,28
Q,0.025275,0.951919,52
R,0.025275,0.951919,26
H,0.025276,0.951843,62
M,0.025276,0.951843,28
Q,0.025276,0.951843,54
R,0.025276,0.951843,27
H,0.025277,0.951922,63
M,0.025277,0.951922,28
Q,0.025277,0.951922,49
R,0.025277,0.951922,26
H,0.025278,0.951897,67
M,0.025278,0.951897,29
Q,0.025278,0.951897,53
R,0.025278,0.951897,27
H,0.025279,0.951958,62
M,0.025279,0.951958,27
Q,0.025279,0.951958,50
R,0.025279,0.951958,27
H,0.025280,0.951893,62
M,0.025280,0.951893,28
Q,0.025280,0.951893,50
R,0.025280,0.951893,26
H,0.025281,0.951904,64
M,0.025281,0.951904,28
Q,0.025281,0.951904,52
R,0.025281,0.951904,28
H,0.025282,0.951934,63
M,0.025282,0.951934,29
Q,0.025282,0.951934,53
R,0.025282,0.951934,30
H,0.025283,0.951903,69
M,0.025283,0.951903,33
Q,0.025283,0.951903,59
R,0.025283,0.951903,28
H,0.025284,0.951916,64
M,0.025284,0.951916,30
Q,0.025284,0.951916,58
R,0.025284,0.951916,28
H,0.025285,0.951859,69
M,0.025285,0.951859,33
Q,0.025285,0.951859,52
R,0.025285,0.951859,27
H,0.025286,0.951967,63
M,0.025286,0.951967,28
Q,0.025286,0.951967,51
R,0.025286,0.951967,26
H,0.025287,0.951920,65
M,0.025287,0.951920,29
Q,0.025287,0.951920,53
R,0.025287,0.951920,28
H,0.025288,0.951918,64
M,0.025288,0.951918,30
Q,0.025288,0.951918,57
R,0.025288,0.951918,26
H,0.025289,0.951936,64
M,0.025289,0.951936,28
Q,0.025289,0.951936,53
R,0.025289,0.951936,26
H,0.025290,0.951892,63
M,0.025290,0.951892,28
Q,0.025290,0.951892,53
R,0.025290,0.951892,30
H,0.025291,0.951847,63
M,0.025291,0.951847,28
