Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
M,0.12438,0.804032,46
Q,0.12438,0.804032,62
R,0.12438,0.804032,29
H,0.12439,0.804106,76
M,0.12439,0.804106,45
Q,0.12439,0.804106,66
R,0.12439,0.804106,29
H,0.12440,0.803796,80
M,0.12440,0.803796,48
Q,0.12440,0.803796,70
R,0.12440,0.803796,27
H,0.12441,0.804460,74
M,0.12441,0.804460,47
Q,0.12441,0.804460,72
R,0.12441,0.804460,28
H,0.12442,0.804205,74
M,0.12442,0.804205,43
Q,0.12442,0.804205,67
R,0.12442,0.804205,28
H,0.12443,0.803790,76
M,0.12443,0.803790,47
Q,0.12443,0.803790,74
R,0.12443,0.803790,28
H,0.12444,0.803982,78
M,0.12444,0.803982,46
Q,0.12444,0.803982,67
R,0.12444,0.803982,29
H,0.12445,0.803997,81
M,0.12445,0.803997,47
Q,0.12445,0.803997,68
R,0.12445,0.803997,29
H,0.12446,0.803841,86
M,0.12446,0.803841,56
Q,0.12446,0.803841,68
R,0.12446,0.803841,28
H,0.12447,0.803950,74
M,0.12447,0.803950,43
Q,0.12447,0.803950,76
R,0.12447,0.803950,29
H,0.12448,0.803936,78
M,0.12448,0.803936,45
Q,0.12448,0.803936,71
R,0.12448,0.803936,30
H,0.12449,0.804200,75
M,0.12449,0.804200,45
Q,0.12449,0.804200,71
R,0.12449,0.804200,29
H,0.12450,0.804052,79
M,0.12450,0.804052,42
Q,0.12450,0.804052,71
R,0.12450,0.804052,27
H,0.12451,0.803728,87
M,0.12451,0.803728,42
Q,0.12451,0.803728,71
R,0.12451,0.803728,28
H,0.12452,0.804174,73
M,0.12452,0.804174,47
Q,0.12452,0.804174,76
R,0.12452,0.804174,27
H,0.12453,0.803696,76
M,0.12453,0.803696,46
Q,0.12453,0.803696,68
R,0.12453,0.803696,27
H,0.12454,0.803768,80
M,0.12454,0.803768,42
Q,0.12454,0.803768,71
R,0.12454,0.803768,30
H,0.12455,0.803471,73
M,0.12455,0.803471,45
Q,0.12455,0.803471,63
R,0.12455,0.803471,28
H,0.12456,0.803678,80
M,0.12456,0.803678,42
Q,0.12456,0.803678,62
R,0.12456,0.803678,27
H,0.12457,0.804103,80
M,0.12457,0.804103,42
Q,0.12457,0.804103,62
R,0.12457,0.804103,28
H,0.12458,0.803460,77
M,0.12458,0.803460,48
Q,0.12458,0.803460,70
R,0.12458,0.803460,27
H,0.12459,0.804143,76
M,0.12459,0.804143,45
Q,0.12459,0.804143,65
R,0.12459,0.804143,27
H,0.12460,0.803768,72
M,0.12460,0.803768,42
Q,0.12460,0.803768,68
R,0.12460,0.803768,28
H,0.12461,0.803633,72
M,0.12461,0.803633,44
Q,0.12461,0.803633,69
R,0.12461,0.803633,31
H,0.12462,0.803860,73
M,0.12462,0.803860,42
Q,0.12462,0.803860,63
R,0.12462,0.803860,28
H,0.12463,0.803574,80
M,0.12463,0.803574,42
Q,0.12463,0.803574,63
R,0.12463,0.803574,27
H,0.12464,0.803824,81
M,0.12464,0.803824,49
Q,0.12464,0.803824,62
R,0.12464,0.803824,27
H,0.12465,0.803564,74
M,0.12465,0.803564,43
Q,0.12465,0.803564,71
R,0.12465,0.803564,27
H,0.12466,0.803865,77
M,0.12466,0.803865,46
Q,0.12466,0.803865,64
R,0.12466,0.803865,27
H,0.12467,0.803657,75
M,0.12467,0.803657,50
Q,0.12467,0.803657,62
R,0.12467,0.803657,27
H,0.12468,0.803858,75
M,0.12468,0.803858,44
Q,0.12468,0.803858,71
R,0.12468,0.803858,28
H,0.12469,0.803698,73
M,0.12469,0.803698,43
Q,0.12469,0.803698,71
R,0.12469,0.803698,28
H,0.12470,0.803563,72
M,0.12470,0.803563,44
Q,0.12470,0.803563,63
R,0.12470,0.803563,29
H,0.12471,0.803619,76
M,0.12471,0.803619,42
Q,0.12471,0.803619,67
R,0.12471,0.803619,27
H,0.12472,0.803561,75
M,0.12472,0.803561,42
Q,0.12472,0.803561,62
R,0.12472,0.803561,27
H,0.12473,0.803709,77
M,0.12473,0.803709,52
Q,0.12473,0.803709,144
R,0.12473,0.803709,67
H,0.12474,0.803775,82
M,0.12474,0.803775,43
Q,0.12474,0.803775,63
R,0.12474,0.803775,27
H,0.12475,0.803395,77
M,0.12475,0.803395,43
Q,0.12475,0.803395,64
R,0.12475,0.803395,29
H,0.12476,0.803538,76
M,0.12476,0.803538,45
Q,0.12476,0.803538,65
R,0.12476,0.803538,27
H,0.12477,0.803567,79
M,0.12477,0.803567,42
Q,0.12477,0.803567,67
R,0.12477,0.803567,28
H,0.12478,0.803433,78
M,0.12478,0.803433,43
Q,0.12478,0.803433,70
R,0.12478,0.803433,29
H,0.12479,0.803380,76
M,0.12479,0.803380,47
Q,0.12479,0.803380,72
R,0.12479,0.803380,27
H,0.12480,0.803804,73
M,0.12480,0.803804,44
Q,0.12480,0.803804,64
R,0.12480,0.803804,27
H,0.12481,0.803287,79
M,0.12481,0.803287,43
Q,0.12481,0.803287,67
R,0.12481,0.803287,27
H,0.12482,0.803484,74
M,0.12482,0.803484,44
Q,0.12482,0.803484,73
R,0.12482,0.803484,28
H,0.12483,0.803473,71
M,0.12483,0.803473,42
Q,0.12483,0.803473,64
R,0.12483,0.803473,29
H,0.12484,0.803386,75
M,0.12484,0.803386,42
Q,0.12484,0.803386,69
R,0.12484,0.803386,28
H,0.12485,0.803553,80
M,0.12485,0.803553,45
Q,0.12485,0.803553,63
R,0.12485,0.803553,27
H,0.12486,0.803401,76
M,0.12486,0.803401,45
Q,0.12486,0.803401,64
R,0.12486,0.803401,28
H,0.12487,0.803702,72
M,0.12487,0.803702,45
Q,0.12487,0.803702,65
R,0.12487,0.803702,27
H,0.12488,0.803512,74
M,0.12488,0.803512,45
Q,0.12488,0.803512,65
R,0.12488,0.803512,28
H,0.12489,0.803546,73
M,0.12489,0.803546,42
Q,0.12489,0.803546,63
R,0.12489,0.803546,30
H,0.12490,0.803509,76
M,0.12490,0.803509,42
Q,0.12490,0.803509,62
R,0.12490,0.803509,27
H,0.12491,0.802968,79
M,0.12491,0.802968,45
Q,0.12491,0.802968,71
R,0.12491,0.802968,27
H,0.12492,0.802984,77
M,0.12492,0.802984,42
Q,0.12492,0.802984,69
R,0.12492,0.802984,28
H,0.12493,0.803469,73
M,0.12493,0.803469,44
Q,0.12493,0.803469,64
R,0.12493,0.803469,27
H,0.12494,0.803296,73
M,0.12494,0.803296,49
Q,0.12494,0.803296,66
R,0.12494,0.803296,29
H,0.12495,0.803531,75
M,0.12495,0.803531,43
Q,0.12495,0.803531,63
R,0.12495,0.803531,29
H,0.12496,0.803421,71
M,0.12496,0.803421,42
Q,0.12496,0.803421,66
R,0.12496,0.803421,29
H,0.12497,0.803449,72
M,0.12497,0.803449,44
Q,0.12497,0.803449,75
R,0.12497,0.803449,27
H,0.12498,0.803273,74
M,0.12498,0.803273,41
Q,0.12498,0.803273,63
R,0.12498,0.803273,28
H,0.12499,0.803187,76
M,0.12499,0.803187,42
Q,0.12499,0.803187,70
R,0.12499,0.803187,29
H,0.12500,0.803213,76
M,0.12500,0.803213,46
Q,0.12500,0.803213,63
R,0.12500,0.803213,27
H,0.12501,0.802926,78
M,0.12501,0.802926,42
Q,0.12501,0.802926,71
R,0.12501,0.802926,27
H,0.12502,0.803115,77
M,0.12502,0.803115,44
Q,0.12502,0.803115,68
R,0.12502,0.803115,29
H,0.12503,0.803174,89
M,0.12503,0.803174,45
Q,0.12503,0.803174,64
R,0.12503,0.803174,27
H,0.12504,0.803286,91
M,0.12504,0.803286,46
Q,0.12504,0.803286,70
R,0.12504,0.803286,29
H,0.12505,0.803226,88
M,0.12505,0.803226,43
Q,0.12505,0.803226,65
R,0.12505,0.803226,29
H,0.12506,0.803221,87
M,0.12506,0.803221,45
Q,0.12506,0.803221,71
R,0.12506,0.803221,29
H,0.12507,0.803293,83
M,0.12507,0.803293,45
Q,0.12507,0.803293,74
R,0.12507,0.803293,29
H,0.12508,0.803549,84
M,0.12508,0.803549,45
Q,0.12508,0.803549,71
R,0.12508,0.803549,28
H,0.12509,0.803085,85
M,0.12509,0.803085,46
Q,0.12509,0.803085,71
R,0.12509,0.803085,27
H,0.12510,0.802889,128
M,0.12510,0.802889,47
Q,0.12510,0.802889,69
R,0.12510,0.802889,29
H,0.12511,0.803239,88
M,0.12511,0.803239,42
Q,0.12511,0.803239,72
R,0.12511,0.803239,29
H,0.12512,0.803212,85
M,0.12512,0.803212,48
Q,0.12512,0.803212,67
R,0.12512,0.803212,62
H,0.12513,0.802787,96
M,0.12513,0.802787,46
Q,0.12513,0.802787,73
R,0.12513,0.802787,32
H,0.12514,0.803241,80
M,0.12514,0.803241,46
Q,0.12514,0.803241,67
R,0.12514,0.803241,31
H,0.12515,0.803311,80
M,0.12515,0.803311,48
Q,0.12515,0.803311,65
R,0.12515,0.803311,33
H,0.12516,0.803116,86
M,0.12516,0.803116,42
Q,0.12516,0.803116,68
R,0.12516,0.803116,28
H,0.12517,0.803176,82
M,0.12517,0.803176,44
Q,0.12517,0.803176,67
R,0.12517,0.803176,29
H,0.12518,0.803161,93
M,0.12518,0.803161,47
Q,0.12518,0.803161,69
R,0.12518,0.803161,32
H,0.12519,0.803057,82
M,0.12519,0.803057,43
Q,0.12519,0.803057,62
R,0.12519,0.803057,30
H,0.12520,0.803299,80
M,0.12520,0.803299,43
Q,0.12520,0.803299,64
R,0.12520,0.803299,36
H,0.12521,0.803130,82
M,0.12521,0.803130,49
Q,0.12521,0.803130,74
R,0.12521,0.803130,30
H,0.12522,0.803156,73
M,0.12522,0.803156,42
Q,0.12522,0.803156,66
R,0.12522,0.803156,32
H,0.12523,0.802961,73
M,0.12523,0.802961,42
Q,0.12523,0.802961,71
R,0.12523,0.802961,30
H,0.12524,0.803005,73
M,0.12524,0.803005,44
Q,0.12524,0.803005,64
R,0.12524,0.803005,29
H,0.12525,0.802993,82
M,0.12525,0.802993,45
Q,0.12525,0.802993,62
R,0.12525,0.802993,28
H,0.12526,0.803206,79
M,0.12526,0.803206,43
Q,0.12526,0.803206,62
R,0.12526,0.803206,28
H,0.12527,0.802771,79
M,0.12527,0.802771,44
Q,0.12527,0.802771,63
R,0.12527,0.802771,27
H,0.12528,0.802869,78
M,0.12528,0.802869,43
Q,0.12528,0.802869,65
R,0.12528,0.802869,27
H,0.12529,0.802950,72
M,0.12529,0.802950,43
Q,0.12529,0.802950,63
R,0.12529,0.802950,27
H,0.12530,0.802694,75
M,0.12530,0.802694,46
Q,0.12530,0.802694,71
R,0.12530,0.802694,27
H,0.12531,0.802972,77
M,0.12531,0.802972,42
Q,0.12531,0.802972,72
R,0.12531,0.802972,30
H,0.12532,0.802780,73
M,0.12532,0.802780,43
Q,0.12532,0.802780,64
R,0.12532,0.802780,31
H,0.12533,0.802914,74
M,0.12533,0.802914,45
Q,0.12533,0.802914,69
R,0.12533,0.802914,27
H,0.12534,0.802874,79
M,0.12534,0.802874,42
Q,0.12534,0.802874,71
R,0.12534,0.802874,27
H,0.12535,0.802899,83
M,0.12535,0.802899,42
Q,0.12535,0.802899,70
R,0.12535,0.802899,27
H,0.12536,0.802705,81
M,0.12536,0.802705,48
Q,0.12536,0.802705,65
R,0.12536,0.802705,26
H,0.12537,0.802724,80
M,0.12537,0.802724,54
Q,0.12537,0.802724,73
R,0.12537,0.802724,32
H,0.12538,0.803001,75
M,0.12538,0.803001,47
Q,0.12538,0.803001,71
R,0.12538,0.803001,31
H,0.12539,0.802665,90
M,0.12539,0.802665,50
Q,0.12539,0.802665,64
R,0.12539,0.802665,30
H,0.12540,0.802491,87
M,0.12540,0.802491,45
Q,0.12540,0.802491,70
R,0.12540,0.802491,28
H,0.12541,0.802618,76
M,0.12541,0.802618,46
Q,0.12541,0.802618,71
R,0.12541,0.802618,30
H,0.12542,0.802588,80
M,0.12542,0.802588,52
Q,0.12542,0.802588,64
R,0.12542,0.802588,27
H,0.12543,0.802634,79
M,0.12543,0.802634,52
Q,0.12543,0.802634,83
R,0.12543,0.802634,29
H,0.12544,0.802761,82
M,0.12544,0.802761,45
Q,0.12544,0.802761,64
R,0.12544,0.802761,28
H,0.12545,0.802744,78
M,0.12545,0.802744,52
Q,0.12545,0.802744,74
R,0.12545,0.802744,41
H,0.12546,0.802499,90
M,0.12546,0.802499,42
Q,0.12546,0.802499,71
R,0.12546,0.802499,29
H,0.12547,0.802657,79
M,0.12547,0.802657,45
Q,0.12547,0.802657,63
R,0.12547,0.802657,28
H,0.12548,0.802821,81
M,0.12548,0.802821,51
Q,0.12548,0.802821,76
R,0.12548,0.802821,28
H,0.12549,0.802476,82
M,0.12549,0.802476,43
Q,0.12549,0.802476,69
R,0.12549,0.802476,27
H,0.12550,0.802799,82
M,0.12550,0.802799,42
Q,0.12550,0.802799,64
R,0.12550,0.802799,30
H,0.12551,0.802657,87
M,0.12551,0.802657,48
Q,0.12551,0.802657,71
R,0.12551,0.802657,31
H,0.12552,0.802609,77
M,0.12552,0.802609,45
Q,0.12552,0.802609,68
R,0.12552,0.802609,27
H,0.12553,0.802508,74
M,0.12553,0.802508,45
Q,0.12553,0.802508,65
R,0.12553,0.802508,27
H,0.12554,0.802613,76
M,0.12554,0.802613,45
Q,0.12554,0.802613,66
R,0.12554,0.802613,28
H,0.12555,0.802802,74
M,0.12555,0.802802,42
Q,0.12555,0.802802,69
R,0.12555,0.802802,36
H,0.12556,0.802682,73
M,0.12556,0.802682,42
Q,0.12556,0.802682,67
R,0.12556,0.802682,30
H,0.12557,0.802664,77
M,0.12557,0.802664,44
Q,0.12557,0.802664,63
R,0.12557,0.802664,27
H,0.12558,0.802452,85
M,0.12558,0.802452,43
Q,0.12558,0.802452,62
R,0.12558,0.802452,26
H,0.12559,0.802624,77
M,0.12559,0.802624,44
Q,0.12559,0.802624,68
R,0.12559,0.802624,27
H,0.12560,0.802561,73
M,0.12560,0.802561,49
Q,0.12560,0.802561,65
R,0.12560,0.802561,27
H,0.12561,0.802519,76
M,0.12561,0.802519,43
Q,0.12561,0.802519,67
R,0.12561,0.802519,27
H,0.12562,0.802171,72
M,0.12562,0.802171,41
Q,0.12562,0.802171,64
R,0.12562,0.802171,29
H,0.12563,0.802355,74
M,0.12563,0.802355,48
Q,0.12563,0.802355,70
R,0.12563,0.802355,30
H,0.12564,0.802409,78
M,0.12564,0.802409,42
Q,0.12564,0.802409,64
R,0.12564,0.802409,29
H,0.12565,0.802611,74
M,0.12565,0.802611,42
Q,0.12565,0.802611,70
R,0.12565,0.802611,29
H,0.12566,0.802459,75
M,0.12566,0.802459,45
Q,0.12566,0.802459,68
R,0.12566,0.802459,28
H,0.12567,0.802573,79
M,0.12567,0.802573,41
Q,0.12567,0.802573,67
R,0.12567,0.802573,28
H,0.12568,0.802611,85
M,0.12568,0.802611,42
Q,0.12568,0.802611,69
R,0.12568,0.802611,27
H,0.12569,0.802405,73
M,0.12569,0.802405,47
Q,0.12569,0.802405,65
R,0.12569,0.802405,28
H,0.12570,0.802244,72
M,0.12570,0.802244,44
Q,0.12570,0.802244,67
R,0.12570,0.802244,27
H,0.12571,0.802708,75
M,0.12571,0.802708,44
Q,0.12571,0.802708,71
R,0.12571,0.802708,33
H,0.12572,0.802315,77
M,0.12572,0.802315,47
Q,0.12572,0.802315,75
R,0.12572,0.802315,28
H,0.12573,0.802243,82
M,0.12573,0.802243,46
Q,0.12573,0.802243,66
R,0.12573,0.802243,27
H,0.12574,0.802342,81
M,0.12574,0.802342,44
Q,0.12574,0.802342,73
R,0.12574,0.802342,31
H,0.12575,0.802674,79
M,0.12575,0.802674,46
Q,0.12575,0.802674,75
R,0.12575,0.802674,28
H,0.12576,0.802466,81
M,0.12576,0.802466,47
Q,0.12576,0.802466,73
R,0.12576,0.802466,87
H,0.12577,0.802465,93
M,0.12577,0.802465,57
Q,0.12577,0.802465,80
R,0.12577,0.802465,31
H,0.12578,0.802052,87
M,0.12578,0.802052,59
Q,0.12578,0.802052,78
R,0.12578,0.802052,29
H,0.12579,0.802229,74
M,0.12579,0.802229,49
Q,0.12579,0.802229,70
R,0.12579,0.802229,27
H,0.12580,0.802532,79
M,0.12580,0.802532,48
Q,0.12580,0.802532,63
R,0.12580,0.802532,28
H,0.12581,0.802106,76
M,0.12581,0.802106,47
Q,0.12581,0.802106,72
R,0.12581,0.802106,28
H,0.12582,0.802409,79
M,0.12582,0.802409,47
Q,0.12582,0.802409,74
R,0.12582,0.802409,31
H,0.12583,0.802296,81
M,0.12583,0.802296,45
Q,0.12583,0.802296,70
R,0.12583,0.802296,27
H,0.12584,0.802436,72
M,0.12584,0.802436,45
Q,0.12584,0.802436,66
R,0.12584,0.802436,28
H,0.12585,0.802275,77
M,0.12585,0.802275,47
Q,0.12585,0.802275,75
R,0.12585,0.802275,28
H,0.12586,0.802023,74
M,0.12586,0.802023,42
Q,0.12586,0.802023,75
R,0.12586,0.802023,27
H,0.12587,0.802372,75
M,0.12587,0.802372,47
Q,0.12587,0.802372,73
R,0.12587,0.802372,27
H,0.12588,0.802214,82
M,0.12588,0.802214,50
Q,0.12588,0.802214,85
R,0.12588,0.802214,32
H,0.12589,0.802163,80
M,0.12589,0.802163,46
Q,0.12589,0.802163,68
R,0.12589,0.802163,29
H,0.12590,0.802098,74
M,0.12590,0.802098,79
Q,0.12590,0.802098,82
R,0.12590,0.802098,30
H,0.12591,0.802127,80
M,0.12591,0.802127,42
Q,0.12591,0.802127,66
R,0.12591,0.802127,28
H,0.12592,0.802163,80
M,0.12592,0.802163,42
Q,0.12592,0.802163,65
R,0.12592,0.802163,27
H,0.12593,0.802393,78
M,0.12593,0.802393,47
Q,0.12593,0.802393,69
R,0.12593,0.802393,31
H,0.12594,0.802421,73
M,0.12594,0.802421,46
Q,0.12594,0.802421,63
R,0.12594,0.802421,28
H,0.12595,0.802149,73
M,0.12595,0.802149,43
Q,0.12595,0.802149,64
R,0.12595,0.802149,26
H,0.12596,0.802373,77
M,0.12596,0.802373,44
Q,0.12596,0.802373,70
R,0.12596,0.802373,33
H,0.12597,0.802293,79
M,0.12597,0.802293,45
Q,0.12597,0.802293,64
R,0.12597,0.802293,31
H,0.12598,0.801957,73
M,0.12598,0.801957,43
Q,0.12598,0.801957,63
R,0.12598,0.801957,29
H,0.12599,0.801831,72
M,0.12599,0.801831,44
Q,0.12599,0.801831,63
R,0.12599,0.801831,29
H,0.12600,0.801815,83
M,0.12600,0.801815,42
Q,0.12600,0.801815,62
R,0.12600,0.801815,29
H,0.12601,0.801741,82
M,0.12601,0.801741,43
Q,0.12601,0.801741,63
R,0.12601,0.801741,27
H,0.12602,0.801875,74
M,0.12602,0.801875,46
Q,0.12602,0.801875,130
R,0.12602,0.801875,30
H,0.12603,0.802043,98
M,0.12603,0.802043,45
Q,0.12603,0.802043,65
R,0.12603,0.802043,29
H,0.12604,0.802132,81
M,0.12604,0.802132,42
Q,0.12604,0.802132,70
R,0.12604,0.802132,33
H,0.12605,0.801921,77
M,0.12605,0.801921,44
Q,0.12605,0.801921,63
R,0.12605,0.801921,31
H,0.12606,0.801923,95
M,0.12606,0.801923,47
Q,0.12606,0.801923,67
R,0.12606,0.801923,31
H,0.12607,0.801885,83
M,0.12607,0.801885,50
Q,0.12607,0.801885,72
R,0.12607,0.801885,30
H,0.12608,0.802112,81
M,0.12608,0.802112,55
Q,0.12608,0.802112,69
R,0.12608,0.802112,29
H,0.12609,0.802002,83
M,0.12609,0.802002,53
Q,0.12609,0.802002,74
R,0.12609,0.802002,32
H,0.12610,0.801892,79
M,0.12610,0.801892,44
Q,0.12610,0.801892,70
R,0.12610,0.801892,39
H,0.12611,0.802112,81
M,0.12611,0.802112,51
Q,0.12611,0.802112,67
R,0.12611,0.802112,34
H,0.12612,0.801857,81
M,0.12612,0.801857,42
Q,0.12612,0.801857,63
R,0.12612,0.801857,29
H,0.12613,0.801778,76
M,0.12613,0.801778,42
Q,0.12613,0.801778,68
R,0.12613,0.801778,29
H,0.12614,0.801686,79
M,0.12614,0.801686,45
Q,0.12614,0.801686,71
R,0.12614,0.801686,29
H,0.12615,0.801715,74
M,0.12615,0.801715,44
Q,0.12615,0.801715,73
R,0.12615,0.801715,28
H,0.12616,0.801788,82
M,0.12616,0.801788,43
Q,0.12616,0.801788,74
R,0.12616,0.801788,30
H,0.12617,0.801967,81
M,0.12617,0.801967,78
Q,0.12617,0.801967,84
R,0.12617,0.801967,28
H,0.12618,0.802100,83
M,0.12618,0.802100,47
Q,0.12618,0.802100,77
R,0.12618,0.802100,41
H,0.12619,0.801699,78
M,0.12619,0.801699,42
Q,0.12619,0.801699,64
R,0.12619,0.801699,29
H,0.12620,0.801814,74
M,0.12620,0.801814,45
Q,0.12620,0.801814,62
R,0.12620,0.801814,29
H,0.12621,0.801335,78
M,0.12621,0.801335,42
Q,0.12621,0.801335,62
R,0.12621,0.801335,27
H,0.12622,0.801899,77
M,0.12622,0.801899,43
Q,0.12622,0.801899,65
R,0.12622,0.801899,28
H,0.12623,0.802042,77
M,0.12623,0.802042,51
Q,0.12623,0.802042,65
R,0.12623,0.802042,27
H,0.12624,0.801545,78
M,0.12624,0.801545,43
Q,0.12624,0.801545,67
R,0.12624,0.801545,28
H,0.12625,0.801869,73
M,0.12625,0.801869,42
Q,0.12625,0.801869,74
R,0.12625,0.801869,27
H,0.12626,0.801828,72
M,0.12626,0.801828,44
Q,0.12626,0.801828,72
R,0.12626,0.801828,31
H,0.12627,0.801700,73
M,0.12627,0.801700,42
Q,0.12627,0.801700,62
R,0.12627,0.801700,32
H,0.12628,0.801999,76
M,0.12628,0.801999,42
Q,0.12628,0.801999,62
R,0.12628,0.801999,27
H,0.12629,0.801687,78
M,0.12629,0.801687,45
Q,0.12629,0.801687,62
R,0.12629,0.801687,27
H,0.12630,0.801761,76
M,0.12630,0.801761,43
Q,0.12630,0.801761,63
R,0.12630,0.801761,27
H,0.12631,0.802041,73
M,0.12631,0.802041,44
Q,0.12631,0.802041,69
R,0.12631,0.802041,28
H,0.12632,0.801799,73
M,0.12632,0.801799,44
Q,0.12632,0.801799,74
R,0.12632,0.801799,27
H,0.12633,0.801692,76
M,0.12633,0.801692,42
Q,0.12633,0.801692,63
R,0.12633,0.801692,29
H,0.12634,0.801860,72
M,0.12634,0.801860,43
Q,0.12634,0.801860,62
R,0.12634,0.801860,30
H,0.12635,0.801643,75
M,0.12635,0.801643,44
Q,0.12635,0.801643,62
R,0.12635,0.801643,27
H,0.12636,0.801521,79
M,0.12636,0.801521,42
Q,0.12636,0.801521,62
R,0.12636,0.801521,30
H,0.12637,0.801520,77
M,0.12637,0.801520,45
Q,0.12637,0.801520,63
R,0.12637,0.801520,27
H,0.12638,0.801710,73
M,0.12638,0.801710,50
Q,0.12638,0.801710,72
R,0.12638,0.801710,27
H,0.12639,0.801399,75
M,0.12639,0.801399,42
Q,0.12639,0.801399,74
R,0.12639,0.801399,27
H,0.12640,0.801491,72
M,0.12640,0.801491,42
Q,0.12640,0.801491,65
R,0.12640,0.801491,30
H,0.12641,0.801723,74
M,0.12641,0.801723,45
Q,0.12641,0.801723,68
R,0.12641,0.801723,28
H,0.12642,0.801573,79
M,0.12642,0.801573,44
Q,0.12642,0.801573,62
R,0.12642,0.801573,27
H,0.12643,0.801454,78
M,0.12643,0.801454,42
Q,0.12643,0.801454,65
R,0.12643,0.801454,27
H,0.12644,0.801775,76
M,0.12644,0.801775,46
Q,0.12644,0.801775,64
R,0.12644,0.801775,27
H,0.12645,0.801053,72
M,0.12645,0.801053,44
Q,0.12645,0.801053,71
R,0.12645,0.801053,28
H,0.12646,0.801249,73
M,0.12646,0.801249,45
Q,0.12646,0.801249,67
R,0.12646,0.801249,27
H,0.12647,0.801678,75
M,0.12647,0.801678,45
Q,0.12647,0.801678,75
R,0.12647,0.801678,28
H,0.12648,0.801393,73
M,0.12648,0.801393,42
Q,0.12648,0.801393,63
R,0.12648,0.801393,30
H,0.12649,0.801233,74
M,0.12649,0.801233,42
Q,0.12649,0.801233,66
R,0.12649,0.801233,27
H,0.12650,0.801438,78
M,0.12650,0.801438,45
Q,0.12650,0.801438,61
R,0.12650,0.801438,28
H,0.12651,0.801564,80
M,0.12651,0.801564,42
Q,0.12651,0.801564,63
R,0.12651,0.801564,27
H,0.12652,0.801251,72
M,0.12652,0.801251,45
Q,0.12652,0.801251,70
R,0.12652,0.801251,28
H,0.12653,0.801461,72
M,0.12653,0.801461,45
Q,0.12653,0.801461,64
R,0.12653,0.801461,30
H,0.12654,0.801184,73
M,0.12654,0.801184,42
Q,0.12654,0.801184,65
R,0.12654,0.801184,28
H,0.12655,0.801505,74
M,0.12655,0.801505,42
Q,0.12655,0.801505,69
R,0.12655,0.801505,31
H,0.12656,0.801662,73
M,0.12656,0.801662,44
Q,0.12656,0.801662,66
R,0.12656,0.801662,28
H,0.12657,0.801585,74
M,0.12657,0.801585,42
Q,0.12657,0.801585,71
R,0.12657,0.801585,30
H,0.12658,0.801628,73
M,0.12658,0.801628,42
Q,0.12658,0.801628,70
R,0.12658,0.801628,28
H,0.12659,0.801221,75
M,0.12659,0.801221,45
Q,0.12659,0.801221,70
R,0.12659,0.801221,28
H,0.12660,0.801694,84
M,0.12660,0.801694,48
Q,0.12660,0.801694,79
R,0.12660,0.801694,29
H,0.12661,0.801243,82
M,0.12661,0.801243,43
Q,0.12661,0.801243,69
R,0.12661,0.801243,29
H,0.12662,0.801290,78
M,0.12662,0.801290,45
Q,0.12662,0.801290,67
R,0.12662,0.801290,29
H,0.12663,0.801283,78
M,0.12663,0.801283,43
Q,0.12663,0.801283,68
R,0.12663,0.801283,30
H,0.12664,0.801467,77
M,0.12664,0.801467,43
Q,0.12664,0.801467,71
R,0.12664,0.801467,29
H,0.12665,0.801072,79
M,0.12665,0.801072,46
Q,0.12665,0.801072,62
R,0.12665,0.801072,28
H,0.12666,0.800950,77
M,0.12666,0.800950,43
Q,0.12666,0.800950,66
R,0.12666,0.800950,26
H,0.12667,0.801113,73
M,0.12667,0.801113,45
Q,0.12667,0.801113,63
R,0.12667,0.801113,28
H,0.12668,0.801458,73
M,0.12668,0.801458,47
Q,0.12668,0.801458,71
R,0.12668,0.801458,27
H,0.12669,0.801275,72
M,0.12669,0.801275,42
Q,0.12669,0.801275,77
R,0.12669,0.801275,27
H,0.12670,0.800899,76
M,0.12670,0.800899,42
Q,0.12670,0.800899,66
R,0.12670,0.800899,28
H,0.12671,0.801180,75
M,0.12671,0.801180,46
Q,0.12671,0.801180,63
R,0.12671,0.801180,28
H,0.12672,0.800812,78
M,0.12672,0.800812,42
Q,0.12672,0.800812,71
R,0.12672,0.800812,27
H,0.12673,0.800830,75
M,0.12673,0.800830,43
Q,0.12673,0.800830,62
R,0.12673,0.800830,27
H,0.12674,0.800945,77
M,0.12674,0.800945,48
Q,0.12674,0.800945,65
R,0.12674,0.800945,27
H,0.12675,0.801291,79
M,0.12675,0.801291,49
Q,0.12675,0.801291,63
R,0.12675,0.801291,27
H,0.12676,0.801177,72
M,0.12676,0.801177,42
Q,0.12676,0.801177,66
R,0.12676,0.801177,28
H,0.12677,0.801236,72
M,0.12677,0.801236,46
Q,0.12677,0.801236,63
R,0.12677,0.801236,28
H,0.12678,0.800989,76
M,0.12678,0.800989,42
Q,0.12678,0.800989,61
R,0.12678,0.800989,29
H,0.12679,0.801101,79
M,0.12679,0.801101,42
Q,0.12679,0.801101,65
R,0.12679,0.801101,27
H,0.12680,0.801010,75
M,0.12680,0.801010,48
Q,0.12680,0.801010,66
R,0.12680,0.801010,27
H,0.12681,0.801173,78
M,0.12681,0.801173,44
Q,0.12681,0.801173,64
R,0.12681,0.801173,27
H,0.12682,0.801154,72
M,0.12682,0.801154,44
Q,0.12682,0.801154,64
R,0.12682,0.801154,27
H,0.12683,0.801088,73
